image,mask,type
vkitti/images/Scene18_overcast_frames_rgb_Camera_1_00197.jpg,vkitti/masks/Scene18_overcast_frames_rgb_Camera_1_00197.png,train
vkitti/images/Scene18_overcast_frames_rgb_Camera_0_00155.jpg,vkitti/masks/Scene18_overcast_frames_rgb_Camera_0_00155.png,train
vkitti/images/Scene18_30-deg-right_frames_rgb_Camera_0_00273.jpg,vkitti/masks/Scene18_30-deg-right_frames_rgb_Camera_0_00273.png,train
vkitti/images/Scene06_15-deg-right_frames_rgb_Camera_1_00087.jpg,vkitti/masks/Scene06_15-deg-right_frames_rgb_Camera_1_00087.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_1_00603.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_1_00603.png,train
vkitti/images/Scene20_morning_frames_rgb_Camera_0_00752.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_0_00752.png,train
KITTIRoad/training/images/um_000094.png,KITTIRoad/training/masks/um_road_000094.png,train
vkitti/images/Scene01_clone_frames_rgb_Camera_1_00052.jpg,vkitti/masks/Scene01_clone_frames_rgb_Camera_1_00052.png,train
LostAndFound_Road/images/03_Hanns_Klemm_Str_19_000005_000250_leftImg8bit.png,LostAndFound_Road/masks/03_Hanns_Klemm_Str_19_000005_000250_leftImg8bit.png,train
LostAndFound_Road/images/05_Schafgasse_1_000004_000030_leftImg8bit.png,LostAndFound_Road/masks/05_Schafgasse_1_000004_000030_leftImg8bit.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_1_00147.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_1_00147.png,train
vkitti/images/Scene01_fog_frames_rgb_Camera_1_00082.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_1_00082.png,train
vkitti/images/Scene01_15-deg-left_frames_rgb_Camera_1_00161.jpg,vkitti/masks/Scene01_15-deg-left_frames_rgb_Camera_1_00161.png,train
vkitti/images/Scene18_clone_frames_rgb_Camera_1_00224.jpg,vkitti/masks/Scene18_clone_frames_rgb_Camera_1_00224.png,train
vkitti/images/Scene01_15-deg-left_frames_rgb_Camera_0_00096.jpg,vkitti/masks/Scene01_15-deg-left_frames_rgb_Camera_0_00096.png,train
vkitti/images/Scene01_clone_frames_rgb_Camera_1_00121.jpg,vkitti/masks/Scene01_clone_frames_rgb_Camera_1_00121.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00369.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00369.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_0_00474.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_0_00474.png,train
vkitti/images/Scene06_15-deg-left_frames_rgb_Camera_0_00108.jpg,vkitti/masks/Scene06_15-deg-left_frames_rgb_Camera_0_00108.png,train
vkitti/images/Scene18_15-deg-left_frames_rgb_Camera_1_00275.jpg,vkitti/masks/Scene18_15-deg-left_frames_rgb_Camera_1_00275.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_1_00323.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_1_00323.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_1_00145.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_1_00145.png,train
vkitti/images/Scene02_fog_frames_rgb_Camera_0_00013.jpg,vkitti/masks/Scene02_fog_frames_rgb_Camera_0_00013.png,train
vkitti/images/Scene20_clone_frames_rgb_Camera_1_00008.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_1_00008.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_0_00685.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_0_00685.png,train
vkitti/images/Scene01_rain_frames_rgb_Camera_0_00234.jpg,vkitti/masks/Scene01_rain_frames_rgb_Camera_0_00234.png,train
vkitti/images/Scene20_clone_frames_rgb_Camera_1_00501.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_1_00501.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_1_00175.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_1_00175.png,train
vkitti/images/Scene20_fog_frames_rgb_Camera_1_00496.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_1_00496.png,train
KITTIRoad/training/images/umm_000055.png,KITTIRoad/training/masks/umm_road_000055.png,train
vkitti/images/Scene18_rain_frames_rgb_Camera_1_00219.jpg,vkitti/masks/Scene18_rain_frames_rgb_Camera_1_00219.png,train
vkitti/images/Scene18_fog_frames_rgb_Camera_0_00110.jpg,vkitti/masks/Scene18_fog_frames_rgb_Camera_0_00110.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_1_00032.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_1_00032.png,train
vkitti/images/Scene06_clone_frames_rgb_Camera_1_00015.jpg,vkitti/masks/Scene06_clone_frames_rgb_Camera_1_00015.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_1_00472.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_1_00472.png,train
vkitti/images/Scene01_clone_frames_rgb_Camera_1_00338.jpg,vkitti/masks/Scene01_clone_frames_rgb_Camera_1_00338.png,train
vkitti/images/Scene18_fog_frames_rgb_Camera_0_00173.jpg,vkitti/masks/Scene18_fog_frames_rgb_Camera_0_00173.png,train
vkitti/images/Scene06_overcast_frames_rgb_Camera_1_00195.jpg,vkitti/masks/Scene06_overcast_frames_rgb_Camera_1_00195.png,train
LostAndFound_Road/images/05_Schafgasse_1_000009_000220_leftImg8bit.png,LostAndFound_Road/masks/05_Schafgasse_1_000009_000220_leftImg8bit.png,train
vkitti/images/Scene01_rain_frames_rgb_Camera_1_00014.jpg,vkitti/masks/Scene01_rain_frames_rgb_Camera_1_00014.png,train
vkitti/images/Scene01_30-deg-left_frames_rgb_Camera_1_00145.jpg,vkitti/masks/Scene01_30-deg-left_frames_rgb_Camera_1_00145.png,train
vkitti/images/Scene20_fog_frames_rgb_Camera_0_00091.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_0_00091.png,train
vkitti/images/Scene01_30-deg-right_frames_rgb_Camera_0_00009.jpg,vkitti/masks/Scene01_30-deg-right_frames_rgb_Camera_0_00009.png,train
vkitti/images/Scene01_fog_frames_rgb_Camera_0_00347.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_0_00347.png,train
vkitti/images/Scene20_clone_frames_rgb_Camera_1_00187.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_1_00187.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_1_00350.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_1_00350.png,train
vkitti/images/Scene18_overcast_frames_rgb_Camera_0_00268.jpg,vkitti/masks/Scene18_overcast_frames_rgb_Camera_0_00268.png,train
LostAndFound_Road/images/02_Hanns_Klemm_Str_44_000009_000180_leftImg8bit.png,LostAndFound_Road/masks/02_Hanns_Klemm_Str_44_000009_000180_leftImg8bit.png,train
vkitti/images/Scene06_30-deg-left_frames_rgb_Camera_0_00182.jpg,vkitti/masks/Scene06_30-deg-left_frames_rgb_Camera_0_00182.png,train
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_1_00007.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_1_00007.png,train
vkitti/images/Scene01_15-deg-right_frames_rgb_Camera_0_00435.jpg,vkitti/masks/Scene01_15-deg-right_frames_rgb_Camera_0_00435.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_1_00101.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_1_00101.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_0_00157.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_0_00157.png,train
vkitti/images/Scene18_fog_frames_rgb_Camera_1_00105.jpg,vkitti/masks/Scene18_fog_frames_rgb_Camera_1_00105.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_1_00080.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_1_00080.png,train
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_1_00595.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_1_00595.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_0_00493.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_0_00493.png,train
vkitti/images/Scene06_fog_frames_rgb_Camera_0_00147.jpg,vkitti/masks/Scene06_fog_frames_rgb_Camera_0_00147.png,train
vkitti/images/Scene20_fog_frames_rgb_Camera_0_00344.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_0_00344.png,train
vkitti/images/Scene18_morning_frames_rgb_Camera_0_00067.jpg,vkitti/masks/Scene18_morning_frames_rgb_Camera_0_00067.png,train
vkitti/images/Scene18_30-deg-right_frames_rgb_Camera_0_00217.jpg,vkitti/masks/Scene18_30-deg-right_frames_rgb_Camera_0_00217.png,train
vkitti/images/Scene01_30-deg-left_frames_rgb_Camera_0_00364.jpg,vkitti/masks/Scene01_30-deg-left_frames_rgb_Camera_0_00364.png,train
vkitti/images/Scene18_clone_frames_rgb_Camera_1_00293.jpg,vkitti/masks/Scene18_clone_frames_rgb_Camera_1_00293.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_1_00238.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_1_00238.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_0_00711.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_0_00711.png,train
vkitti/images/Scene06_fog_frames_rgb_Camera_0_00141.jpg,vkitti/masks/Scene06_fog_frames_rgb_Camera_0_00141.png,train
vkitti/images/Scene20_fog_frames_rgb_Camera_0_00573.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_0_00573.png,train
vkitti/images/Scene18_sunset_frames_rgb_Camera_0_00178.jpg,vkitti/masks/Scene18_sunset_frames_rgb_Camera_0_00178.png,train
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_0_00169.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_0_00169.png,train
vkitti/images/Scene18_30-deg-left_frames_rgb_Camera_1_00224.jpg,vkitti/masks/Scene18_30-deg-left_frames_rgb_Camera_1_00224.png,train
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_1_00236.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_1_00236.png,train
vkitti/images/Scene18_clone_frames_rgb_Camera_0_00195.jpg,vkitti/masks/Scene18_clone_frames_rgb_Camera_0_00195.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_0_00833.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_0_00833.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00220.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00220.png,train
vkitti/images/Scene18_30-deg-right_frames_rgb_Camera_1_00105.jpg,vkitti/masks/Scene18_30-deg-right_frames_rgb_Camera_1_00105.png,train
vkitti/images/Scene20_fog_frames_rgb_Camera_0_00774.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_0_00774.png,train
vkitti/images/Scene06_30-deg-right_frames_rgb_Camera_1_00117.jpg,vkitti/masks/Scene06_30-deg-right_frames_rgb_Camera_1_00117.png,train
vkitti/images/Scene20_morning_frames_rgb_Camera_0_00062.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_0_00062.png,train
vkitti/images/Scene20_morning_frames_rgb_Camera_0_00195.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_0_00195.png,train
vkitti/images/Scene20_fog_frames_rgb_Camera_0_00661.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_0_00661.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_0_00295.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_0_00295.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_0_00417.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_0_00417.png,train
vkitti/images/Scene18_overcast_frames_rgb_Camera_0_00094.jpg,vkitti/masks/Scene18_overcast_frames_rgb_Camera_0_00094.png,train
vkitti/images/Scene06_morning_frames_rgb_Camera_0_00148.jpg,vkitti/masks/Scene06_morning_frames_rgb_Camera_0_00148.png,train
vkitti/images/Scene20_fog_frames_rgb_Camera_1_00005.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_1_00005.png,train
vkitti/images/Scene01_30-deg-right_frames_rgb_Camera_0_00196.jpg,vkitti/masks/Scene01_30-deg-right_frames_rgb_Camera_0_00196.png,train
vkitti/images/Scene06_sunset_frames_rgb_Camera_1_00192.jpg,vkitti/masks/Scene06_sunset_frames_rgb_Camera_1_00192.png,train
vkitti/images/Scene02_morning_frames_rgb_Camera_0_00228.jpg,vkitti/masks/Scene02_morning_frames_rgb_Camera_0_00228.png,train
vkitti/images/Scene06_30-deg-right_frames_rgb_Camera_1_00254.jpg,vkitti/masks/Scene06_30-deg-right_frames_rgb_Camera_1_00254.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_0_00582.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_0_00582.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_1_00301.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_1_00301.png,train
vkitti/images/Scene01_overcast_frames_rgb_Camera_0_00154.jpg,vkitti/masks/Scene01_overcast_frames_rgb_Camera_0_00154.png,train
vkitti/images/Scene02_morning_frames_rgb_Camera_0_00197.jpg,vkitti/masks/Scene02_morning_frames_rgb_Camera_0_00197.png,train
vkitti/images/Scene02_30-deg-left_frames_rgb_Camera_0_00059.jpg,vkitti/masks/Scene02_30-deg-left_frames_rgb_Camera_0_00059.png,train
KITTIRoad/training/images/um_000011.png,KITTIRoad/training/masks/um_road_000011.png,train
vkitti/images/Scene06_morning_frames_rgb_Camera_1_00079.jpg,vkitti/masks/Scene06_morning_frames_rgb_Camera_1_00079.png,train
vkitti/images/Scene20_clone_frames_rgb_Camera_1_00388.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_1_00388.png,train
vkitti/images/Scene18_15-deg-right_frames_rgb_Camera_1_00192.jpg,vkitti/masks/Scene18_15-deg-right_frames_rgb_Camera_1_00192.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_0_00022.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_0_00022.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_1_00355.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_1_00355.png,train
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_0_00576.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_0_00576.png,train
vkitti/images/Scene01_15-deg-right_frames_rgb_Camera_1_00254.jpg,vkitti/masks/Scene01_15-deg-right_frames_rgb_Camera_1_00254.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_0_00281.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_0_00281.png,train
vkitti/images/Scene06_sunset_frames_rgb_Camera_0_00050.jpg,vkitti/masks/Scene06_sunset_frames_rgb_Camera_0_00050.png,train
vkitti/images/Scene01_rain_frames_rgb_Camera_0_00283.jpg,vkitti/masks/Scene01_rain_frames_rgb_Camera_0_00283.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_1_00348.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_1_00348.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_0_00576.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_0_00576.png,train
vkitti/images/Scene20_morning_frames_rgb_Camera_1_00644.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_1_00644.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_0_00577.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_0_00577.png,train
vkitti/images/Scene18_sunset_frames_rgb_Camera_0_00337.jpg,vkitti/masks/Scene18_sunset_frames_rgb_Camera_0_00337.png,train
KITTIRoad/training/images/uu_000006.png,KITTIRoad/training/masks/uu_road_000006.png,train
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_1_00157.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_1_00157.png,train
vkitti/images/Scene18_sunset_frames_rgb_Camera_0_00044.jpg,vkitti/masks/Scene18_sunset_frames_rgb_Camera_0_00044.png,train
vkitti/images/Scene18_rain_frames_rgb_Camera_1_00318.jpg,vkitti/masks/Scene18_rain_frames_rgb_Camera_1_00318.png,train
LostAndFound_Road/images/05_Schafgasse_1_000008_000090_leftImg8bit.png,LostAndFound_Road/masks/05_Schafgasse_1_000008_000090_leftImg8bit.png,train
vkitti/images/Scene18_30-deg-left_frames_rgb_Camera_1_00199.jpg,vkitti/masks/Scene18_30-deg-left_frames_rgb_Camera_1_00199.png,train
vkitti/images/Scene06_clone_frames_rgb_Camera_1_00249.jpg,vkitti/masks/Scene06_clone_frames_rgb_Camera_1_00249.png,train
vkitti/images/Scene06_morning_frames_rgb_Camera_1_00124.jpg,vkitti/masks/Scene06_morning_frames_rgb_Camera_1_00124.png,train
LostAndFound_Road/images/01_Hanns_Klemm_Str_45_000005_000190_leftImg8bit.png,LostAndFound_Road/masks/01_Hanns_Klemm_Str_45_000005_000190_leftImg8bit.png,train
vkitti/images/Scene01_clone_frames_rgb_Camera_0_00313.jpg,vkitti/masks/Scene01_clone_frames_rgb_Camera_0_00313.png,train
vkitti/images/Scene02_fog_frames_rgb_Camera_1_00143.jpg,vkitti/masks/Scene02_fog_frames_rgb_Camera_1_00143.png,train
vkitti/images/Scene02_30-deg-right_frames_rgb_Camera_1_00188.jpg,vkitti/masks/Scene02_30-deg-right_frames_rgb_Camera_1_00188.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_0_00267.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_0_00267.png,train
vkitti/images/Scene02_clone_frames_rgb_Camera_1_00099.jpg,vkitti/masks/Scene02_clone_frames_rgb_Camera_1_00099.png,train
vkitti/images/Scene01_30-deg-left_frames_rgb_Camera_0_00083.jpg,vkitti/masks/Scene01_30-deg-left_frames_rgb_Camera_0_00083.png,train
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_0_00080.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_0_00080.png,train
vkitti/images/Scene18_overcast_frames_rgb_Camera_0_00065.jpg,vkitti/masks/Scene18_overcast_frames_rgb_Camera_0_00065.png,train
vkitti/images/Scene01_overcast_frames_rgb_Camera_0_00029.jpg,vkitti/masks/Scene01_overcast_frames_rgb_Camera_0_00029.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_1_00139.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_1_00139.png,train
vkitti/images/Scene20_clone_frames_rgb_Camera_0_00379.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_0_00379.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_1_00763.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_1_00763.png,train
vkitti/images/Scene01_clone_frames_rgb_Camera_1_00233.jpg,vkitti/masks/Scene01_clone_frames_rgb_Camera_1_00233.png,train
vkitti/images/Scene02_rain_frames_rgb_Camera_1_00155.jpg,vkitti/masks/Scene02_rain_frames_rgb_Camera_1_00155.png,train
LostAndFound_Road/images/04_Maurener_Weg_8_000000_000120_leftImg8bit.png,LostAndFound_Road/masks/04_Maurener_Weg_8_000000_000120_leftImg8bit.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_1_00002.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_1_00002.png,train
vkitti/images/Scene02_15-deg-right_frames_rgb_Camera_0_00086.jpg,vkitti/masks/Scene02_15-deg-right_frames_rgb_Camera_0_00086.png,train
vkitti/images/Scene18_fog_frames_rgb_Camera_0_00185.jpg,vkitti/masks/Scene18_fog_frames_rgb_Camera_0_00185.png,train
vkitti/images/Scene01_morning_frames_rgb_Camera_0_00004.jpg,vkitti/masks/Scene01_morning_frames_rgb_Camera_0_00004.png,train
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_1_00806.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_1_00806.png,train
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_1_00305.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_1_00305.png,train
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_1_00368.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_1_00368.png,train
vkitti/images/Scene02_sunset_frames_rgb_Camera_1_00193.jpg,vkitti/masks/Scene02_sunset_frames_rgb_Camera_1_00193.png,train
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_0_00606.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_0_00606.png,train
vkitti/images/Scene01_fog_frames_rgb_Camera_0_00194.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_0_00194.png,train
vkitti/images/Scene18_rain_frames_rgb_Camera_0_00267.jpg,vkitti/masks/Scene18_rain_frames_rgb_Camera_0_00267.png,train
vkitti/images/Scene18_overcast_frames_rgb_Camera_0_00253.jpg,vkitti/masks/Scene18_overcast_frames_rgb_Camera_0_00253.png,train
vkitti/images/Scene02_fog_frames_rgb_Camera_0_00062.jpg,vkitti/masks/Scene02_fog_frames_rgb_Camera_0_00062.png,train
vkitti/images/Scene01_30-deg-right_frames_rgb_Camera_0_00011.jpg,vkitti/masks/Scene01_30-deg-right_frames_rgb_Camera_0_00011.png,train
LostAndFound_Road/images/15_Rechbergstr_Deckenpfronn_000000_000140_leftImg8bit.png,LostAndFound_Road/masks/15_Rechbergstr_Deckenpfronn_000000_000140_leftImg8bit.png,train
vkitti/images/Scene01_rain_frames_rgb_Camera_1_00231.jpg,vkitti/masks/Scene01_rain_frames_rgb_Camera_1_00231.png,train
vkitti/images/Scene02_clone_frames_rgb_Camera_0_00224.jpg,vkitti/masks/Scene02_clone_frames_rgb_Camera_0_00224.png,train
vkitti/images/Scene01_30-deg-right_frames_rgb_Camera_0_00046.jpg,vkitti/masks/Scene01_30-deg-right_frames_rgb_Camera_0_00046.png,train
vkitti/images/Scene18_30-deg-right_frames_rgb_Camera_1_00134.jpg,vkitti/masks/Scene18_30-deg-right_frames_rgb_Camera_1_00134.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_0_00056.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_0_00056.png,train
vkitti/images/Scene06_clone_frames_rgb_Camera_1_00088.jpg,vkitti/masks/Scene06_clone_frames_rgb_Camera_1_00088.png,train
vkitti/images/Scene02_15-deg-left_frames_rgb_Camera_0_00207.jpg,vkitti/masks/Scene02_15-deg-left_frames_rgb_Camera_0_00207.png,train
vkitti/images/Scene18_30-deg-right_frames_rgb_Camera_1_00140.jpg,vkitti/masks/Scene18_30-deg-right_frames_rgb_Camera_1_00140.png,train
vkitti/images/Scene18_30-deg-right_frames_rgb_Camera_0_00023.jpg,vkitti/masks/Scene18_30-deg-right_frames_rgb_Camera_0_00023.png,train
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_0_00125.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_0_00125.png,train
vkitti/images/Scene01_morning_frames_rgb_Camera_0_00095.jpg,vkitti/masks/Scene01_morning_frames_rgb_Camera_0_00095.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00094.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00094.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_1_00558.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_1_00558.png,train
vkitti/images/Scene20_clone_frames_rgb_Camera_1_00144.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_1_00144.png,train
LostAndFound_Road/images/05_Schafgasse_1_000010_000150_leftImg8bit.png,LostAndFound_Road/masks/05_Schafgasse_1_000010_000150_leftImg8bit.png,train
vkitti/images/Scene06_overcast_frames_rgb_Camera_0_00205.jpg,vkitti/masks/Scene06_overcast_frames_rgb_Camera_0_00205.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00329.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00329.png,train
vkitti/images/Scene18_overcast_frames_rgb_Camera_0_00287.jpg,vkitti/masks/Scene18_overcast_frames_rgb_Camera_0_00287.png,train
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_1_00530.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_1_00530.png,train
